TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20220605220757,3,12,22,1,0,0,0
20220605220757,4,9,22,1,0,0,0
20220605220757,5,7,22,1,0,0,0
20220605220761,1,51,19,1,0,0,0
20220605220763,1,24,18,2,0,0,0
20220605220763,2,57,24,2,0,0,0
20220605220763,3,18,25,2,0,0,0
20220605220763,4,3,22,1,0,0,0
20220605220763,5,1,22,2,0,0,0
20220605220774,1,26,18,1,0,0,0
20220605220774,2,45,24,2,0,0,0
20220605220774,3,26,26,2,0,0,0
20220605220774,4,2,26,2,0,0,0
20220605220776,1,58,18,2,0,0,0
20220605220776,2,59,20,1,0,0,0
20220605220784,1,47,18,1,0,0,0
20220605220784,2,46,20,2,0,0,0
20220605220784,3,21,22,2,0,0,0
20220605220784,4,16,22,1,0,0,0
20220605220784,6,20,22,1,0,0,0
20220605220785,1,61,18,1,0,0,0
20220605220785,2,59,20,2,0,0,0
20220605220785,3,32,22,1,0,0,0
20220605220786,1,52,18,2,0,0,0
20220605220786,2,43,20,1,0,0,0
20220605220796,1,29,18,2,0,0,0
20220605220796,2,29,20,1,0,0,0
20220605220800,1,79,18,1,0,0,0
20220605220800,2,39,22,2,0,0,0
20220605220803,1,76,18,1,0,0,0
20220605220803,2,73,20,2,0,0,0
20220605220808,1,75,18,2,0,0,0
20220605220808,2,80,20,1,0,0,0
20220605220809,1,75,18,2,0,0,0
20220605220809,2,80,20,1,0,0,0
20220605220819,1,57,19,2,0,0,0
20220605220821,1,62,19,2,0,0,0
20220605220822,1,42,18,1,0,0,0
20220605220822,2,41,20,2,0,0,0
20220605220822,3,8,22,2,0,0,0
20220605220823,1,62,18,2,0,0,0
20220605220823,2,70,20,1,0,0,0
20220605220823,3,14,23,1,0,0,0
20220605220825,1,57,18,1,0,0,0
20220605220825,2,54,20,2,0,0,0
20220605220826,1,79,18,1,0,0,0
20220605220826,2,76,20,2,0,0,0
20220605220827,1,37,19,1,0,0,0
20220605220828,1,24,19,1,0,0,0
20220605220829,1,85,18,2,60,0,0
20220605220829,2,59,22,1,0,0,0
20220605220833,1,46,18,2,0,0,0
20220605220833,2,49,20,1,0,0,0
20220605220833,3,19,22,1,0,0,0
20220605220833,4,18,22,1,0,0,0
20220605220833,5,16,22,2,0,0,0
20220605220833,6,15,22,2,0,0,0
20220605220836,1,58,19,2,0,0,0
20220605220838,1,59,19,2,0,0,0
20220605220840,1,35,18,2,0,0,0
20220605220840,2,32,20,1,0,0,0
20220605220847,1,63,19,2,0,0,0
20220605220850,1,50,19,2,0,0,0
20220605220853,1,73,19,1,0,0,0
20220605220855,1,70,18,1,0,0,0
20220605220855,2,69,20,2,0,0,0
20220605220859,1,30,18,2,0,0,0
20220605220859,2,2,22,2,0,0,0
20220605220859,3,30,21,1,0,0,0
20220605220863,1,57,18,2,0,0,0
20220605220863,2,65,20,1,0,0,0
20220605220863,3,12,22,2,0,0,0
20220605220863,4,85,24,1,60,0,0
20220605220864,1,61,18,2,0,0,0
20220605220864,2,55,20,1,0,0,0
20220605220870,1,23,18,2,0,0,0
20220605220870,2,24,21,1,0,0,0
20220605220875,1,33,19,1,0,0,0
20220605220878,1,39,18,2,0,0,0
20220605220878,2,45,20,1,0,0,0
20220605220878,3,11,22,2,0,0,0
20220605220878,4,6,22,2,0,0,0
20220605220881,1,53,19,1,0,0,0
20220605220884,1,31,18,1,0,0,0
20220605220884,2,28,20,2,0,0,0
20220605220884,3,0,22,2,0,0,0
20220605220888,1,85,19,2,60,0,0
20220605220889,1,58,19,2,0,0,0
20220605220895,1,79,19,2,0,0,0
20220605220901,1,38,18,2,0,0,0
20220605220901,2,19,22,2,0,0,0
20220605220901,3,16,22,2,0,0,0
20220605220901,4,40,21,1,0,0,0
20220605220901,5,13,22,2,0,0,0
20220605220906,1,65,18,2,0,0,0
20220605220906,2,53,20,1,0,0,0
20220605220910,1,43,18,1,0,0,0
20220605220910,2,40,20,2,0,0,0
20220605220910,3,4,22,1,0,0,0
20220605220910,4,3,22,1,0,0,0
20220605220916,1,52,18,1,0,0,0
20220605220916,2,13,22,1,0,0,0
20220605220916,3,10,22,1,0,0,0
20220605220919,1,76,19,2,0,0,0
20220605220924,1,29,18,2,0,0,0
20220605220924,2,50,24,2,0,0,0
20220605220924,3,51,24,1,0,0,0
20220605220924,4,26,25,1,0,0,0
20220605220939,1,31,18,1,0,0,0
20220605220939,2,23,20,2,0,0,0
20220605220939,3,5,22,1,0,0,0
20220605220943,1,79,18,2,0,0,0
20220605220943,2,80,20,1,0,0,0
20220605220946,1,54,18,2,0,0,0
20220605220946,2,55,20,1,0,0,0
20220605220946,3,5,26,1,0,0,0
20220605220948,1,71,19,1,0,0,0
20220605220951,1,63,18,1,0,0,0
20220605220951,2,44,20,2,0,0,0
20220605220951,3,16,22,1,0,0,0
20220605220964,1,75,18,2,0,0,0
20220605220964,2,43,20,1,0,0,0
20220605220965,1,80,19,1,0,0,0
20220605220972,1,47,18,2,0,0,0
20220605220972,2,43,20,1,0,0,0
20220605220973,1,80,19,2,0,0,0
20220605220977,1,76,18,1,0,0,0
20220605220977,2,75,20,2,0,0,0
20220605220989,1,38,19,1,0,0,0
20220605220991,1,74,19,1,0,0,0
20220605220998,1,70,19,1,0,0,0
20220605221001,1,38,18,2,0,0,0
20220605221001,2,18,22,2,0,0,0
20220605221001,3,13,22,1,0,0,0
20220605221001,4,36,21,1,0,0,0
20220605221002,1,75,19,1,0,0,0
20220605221004,1,66,18,2,0,0,0
20220605221004,2,66,20,1,0,0,0
20220605221013,1,49,18,2,0,0,0
20220605221013,2,23,22,2,0,0,0
20220605221013,3,4,23,2,0,0,0
20220605221013,4,71,24,2,0,0,0
20220605221015,1,64,18,1,0,0,0
20220605221015,2,63,20,2,0,0,0
20220605221022,1,78,18,1,0,0,0
20220605221022,2,77,20,2,0,0,0
20220605221024,1,48,18,1,0,0,0
20220605221024,2,48,20,2,0,0,0
20220605221024,3,16,22,2,0,0,0
20220605221024,4,20,22,1,0,0,0
20220605221033,1,62,18,1,0,0,0
20220605221033,2,65,20,2,0,0,0
20220605221041,1,39,19,2,0,0,0
20220605221042,1,54,19,2,0,0,0
20220605221062,1,42,18,1,0,0,0
20220605221062,2,43,20,2,0,0,0
20220605221070,1,45,18,1,0,0,0
20220605221070,2,69,24,2,0,0,0
20220605221070,3,45,25,2,0,0,0
20220605221072,1,60,18,2,0,0,0
20220605221072,2,64,20,1,0,0,0
20220605221072,3,28,22,1,0,0,0
20220605221077,1,68,18,2,0,0,0
20220605221077,2,75,20,1,0,0,0
20220605221082,1,55,18,2,0,0,0
20220605221082,2,59,20,1,0,0,0
20220605221084,1,37,18,2,0,0,0
20220605221084,2,36,20,1,0,0,0
20220605221084,3,12,22,1,0,0,0
20220605221084,4,9,22,1,0,0,0
20220605221084,5,8,22,1,0,0,0
20220605221084,6,4,22,2,0,0,0
20220605221085,1,62,18,1,0,0,0
20220605221085,2,59,20,2,0,0,0
20220605221093,1,33,18,2,0,0,0
20220605221093,2,6,22,1,0,0,0
20220605221095,1,62,18,1,0,0,0
20220605221095,2,59,20,2,0,0,0
20220605221097,1,19,18,1,0,0,0
20220605221097,2,41,24,1,0,0,0
20220605221097,3,42,24,2,0,0,0
20220605221097,4,24,25,1,0,0,0
20220605221097,5,15,25,1,0,0,0
20220605221098,1,34,19,2,0,0,0
20220605221098,2,43,28,2,0,0,0
20220605221099,1,76,18,1,0,0,0
20220605221099,2,62,20,2,0,0,0
20220605221117,1,61,18,1,0,0,0
20220605221117,2,59,20,2,0,0,0
20220605221119,1,47,18,1,0,0,0
20220605221119,2,74,24,2,0,0,0
20220605221119,3,17,22,2,0,0,0
20220605221119,4,16,22,2,0,0,0
20220605221119,5,21,22,1,0,0,0
20220605221128,1,65,18,1,0,0,0
20220605221128,2,17,22,1,0,0,0
20220605221128,3,38,22,2,0,0,0
20220605221131,1,85,18,2,60,0,0
20220605221131,2,47,23,1,0,0,0
20220605221131,3,43,26,2,0,0,0
20220605221140,1,31,18,1,0,0,0
20220605221140,2,30,20,2,0,0,0
20220605221140,3,7,22,1,0,0,0
20220605221140,4,3,22,2,0,0,0
20220605221142,1,58,18,2,0,0,0
20220605221142,2,60,20,1,0,0,0
20220605221143,1,31,19,2,0,0,0
20220605221149,1,65,18,2,0,0,0
20220605221149,2,68,20,1,0,0,0
20220605221150,1,78,18,1,0,0,0
20220605221150,2,74,20,2,0,0,0
20220605221150,3,41,22,1,0,0,0
20220605221155,1,59,18,1,0,0,0
20220605221155,2,53,20,2,0,0,0
20220605221171,1,47,18,1,0,0,0
20220605221171,2,39,20,2,0,0,0
20220605221171,3,9,22,2,0,0,0
20220605221171,4,6,22,1,0,0,0
20220605221183,1,65,18,2,0,0,0
20220605221183,2,68,20,1,0,0,0
20220605221190,1,16,18,2,0,0,0
20220605221190,2,76,26,2,0,0,0
20220605221196,1,85,18,2,60,0,0
20220605221196,2,76,26,1,0,0,0
20220605221196,3,63,22,2,0,0,0
20220605221196,4,20,23,2,0,0,0
20220605221197,1,69,18,1,0,0,0
20220605221197,2,30,22,1,0,0,0
20220605221207,1,30,19,2,0,0,0
20220605221209,1,80,19,1,0,0,0
20220605221212,1,54,19,2,0,0,0
20220605221215,1,32,18,2,0,0,0
20220605221215,2,30,20,2,0,0,0
20220605221227,1,16,18,2,0,0,0
20220605221227,2,50,24,1,0,0,0
20220605221227,3,50,24,2,0,0,0
20220605221227,4,13,25,1,0,0,0
20220605221227,5,11,25,1,0,0,0
20220605221227,6,7,25,1,0,0,0
20220605221230,1,41,18,2,0,0,0
20220605221230,2,54,20,1,0,0,0
20220605221230,3,13,22,1,0,0,0
20220605221230,4,61,24,2,0,0,0
20220605221240,1,52,18,2,0,0,0
20220605221240,2,16,22,2,0,0,0
20220605221240,3,18,22,2,0,0,0
20220605221243,1,35,18,1,0,0,0
20220605221243,2,38,20,2,0,0,0
20220605221243,3,3,22,1,0,0,0
20220605221243,4,1,22,2,0,0,0
20220605221247,1,36,18,1,0,0,0
20220605221247,2,37,20,2,0,0,0
20220605221247,3,3,22,2,0,0,0
20220605221248,1,29,18,1,0,0,0
20220605221248,2,30,20,2,0,0,0
20220605221252,1,62,18,2,0,0,0
20220605221252,2,64,20,1,0,0,0
20220605221258,1,77,18,1,0,0,0
20220605221258,2,79,20,2,0,0,0
20220605221267,1,45,18,1,0,0,0
20220605221267,2,46,20,2,0,0,0
20220605221267,3,3,22,1,0,0,0
20220605221268,1,52,18,1,0,0,0
20220605221268,2,60,21,2,0,0,0
20220605221271,1,17,18,1,0,0,0
20220605221271,2,42,24,2,0,0,0
20220605221271,3,43,24,1,0,0,0
20220605221271,4,11,25,2,0,0,0
20220605221271,5,9,25,1,0,0,0
20220605221271,6,3,25,2,0,0,0
20220605221271,7,0,25,1,0,0,0
20220605221272,1,71,18,1,0,0,0
20220605221272,2,66,20,2,0,0,0
20220605221274,1,76,18,1,0,0,0
20220605221274,2,76,20,2,0,0,0
20220605221276,1,33,18,1,0,0,0
20220605221276,2,33,20,2,0,0,0
20220605221276,3,8,22,1,0,0,0
20220605221276,4,7,22,2,0,0,0
20220605221276,5,5,22,1,0,0,0
20220605221286,1,69,19,2,0,0,0
20220605221288,1,80,18,1,0,0,0
20220605221288,2,77,20,2,0,0,0
20220605221293,1,46,18,2,0,0,0
20220605221293,2,47,20,1,0,0,0
20220605221293,3,4,22,1,0,0,0
20220605221296,1,80,19,2,0,0,0
20220605221299,1,42,18,1,0,0,0
20220605221299,2,34,20,2,0,0,0
20220605221299,3,7,22,2,0,0,0
20220605221307,1,71,19,1,0,0,0
20220605221312,1,46,18,2,0,0,0
20220605221312,2,52,20,1,0,0,0
20220605221313,1,79,19,1,0,0,0
20220605221316,1,32,19,1,0,0,0
20220605221324,1,58,19,1,0,0,0
20220605221333,1,56,19,1,0,0,0
20220605221334,1,85,18,2,60,0,0
20220605221334,2,85,20,1,60,0,0
20220605221336,1,61,18,1,0,0,0
20220605221336,2,58,20,2,0,0,0
20220605221336,3,21,22,2,0,0,0
20220605221340,1,54,18,2,0,0,0
20220605221340,2,80,24,1,0,0,0
20220605221340,3,77,24,2,0,0,0
20220605221348,1,57,19,1,0,0,0
20220605221361,1,67,18,1,0,0,0
20220605221361,2,73,20,2,0,0,0
20220605221362,1,40,18,1,0,0,0
20220605221362,2,41,20,2,0,0,0
20220605221362,3,5,22,1,0,0,0
20220605221371,1,77,18,2,0,0,0
20220605221371,2,52,22,1,0,0,0
20220605221380,1,63,19,2,0,0,0
20220605221387,1,63,18,2,0,0,0
20220605221387,2,67,20,1,0,0,0
20220605221388,1,58,18,1,0,0,0
20220605221388,2,60,20,2,0,0,0
20220605221390,1,34,18,1,0,0,0
20220605221390,2,46,20,2,0,0,0
20220605221390,3,1,22,2,0,0,0
20220605221394,1,85,19,1,60,0,0
20220605221396,1,23,18,1,0,0,0
20220605221396,2,24,20,2,0,0,0
20220605221396,3,5,22,2,0,0,0
20220605221396,4,2,22,1,0,0,0
20220605221396,5,0,22,2,0,0,0
20220605221400,1,32,18,1,0,0,0
20220605221400,2,31,20,2,0,0,0
20220605221402,1,36,18,2,0,0,0
20220605221402,2,36,20,1,0,0,0
20220605221402,3,7,22,1,0,0,0
20220605221402,4,6,22,2,0,0,0
20220605221409,1,35,18,1,0,0,0
20220605221409,2,33,20,2,0,0,0
20220605221409,3,9,22,2,0,0,0
20220605221409,4,4,22,2,0,0,0
20220605221409,5,12,26,2,0,0,0
20220605221414,1,75,19,2,0,0,0
20220605221415,1,40,18,1,0,0,0
20220605221415,2,48,20,2,0,0,0
20220605221415,3,9,22,1,0,0,0
20220605221415,4,9,22,1,0,0,0
20220605221420,1,46,18,1,0,0,0
20220605221420,2,46,20,2,0,0,0
20220605221420,3,13,22,1,0,0,0
20220605221425,1,64,18,2,0,0,0
20220605221425,2,70,20,1,0,0,0
20220605221435,1,31,18,2,0,0,0
20220605221435,2,13,22,1,0,0,0
20220605221435,3,11,22,2,0,0,0
20220605221435,4,6,22,1,0,0,0
20220605221438,1,23,19,1,0,0,0
20220605221438,2,22,28,1,0,0,0
20220605221440,1,29,18,1,0,0,0
20220605221440,2,27,20,2,0,0,0
20220605221450,1,58,18,2,0,0,0
20220605221450,2,58,20,1,0,0,0
20220605221453,1,32,18,2,0,0,0
20220605221453,2,30,20,1,0,0,0
20220605221453,3,1,22,1,0,0,0
20220605221458,1,80,18,1,0,0,0
20220605221458,2,76,20,2,0,0,0
20220605221459,1,85,19,2,60,0,0
20220605221460,1,78,18,2,0,0,0
20220605221460,2,79,20,1,0,0,0
20220605221462,1,67,18,2,0,0,0
20220605221462,2,64,20,2,0,0,0
20220605221463,1,53,18,2,0,0,0
20220605221463,2,60,20,1,0,0,0
20220605221463,3,29,22,1,0,0,0
20220605221463,4,32,22,2,0,0,0
20220605221463,5,13,23,2,0,0,0
20220605221463,6,8,23,2,0,0,0
20220605221463,7,45,26,1,0,0,0
20220605221466,1,15,18,2,0,0,0
20220605221466,2,48,24,2,0,0,0
20220605221466,3,56,24,1,0,0,0
20220605221466,4,11,25,2,0,0,0
20220605221467,1,76,19,2,0,0,0
20220605221477,1,77,18,2,0,0,0
20220605221477,2,78,20,1,0,0,0
20220605221479,1,56,18,2,0,0,0
20220605221479,2,58,20,1,0,0,0
20220605221479,3,19,22,2,0,0,0
20220605221479,4,3,23,1,0,0,0
20220605221480,1,16,18,2,0,0,0
20220605221480,2,44,24,2,0,0,0
20220605221480,3,44,24,1,0,0,0
20220605221486,1,63,18,2,0,0,0
20220605221486,2,24,22,1,0,0,0
20220605221489,1,30,18,1,0,0,0
20220605221489,2,29,21,2,0,0,0
20220605221492,1,70,18,2,0,0,0
20220605221492,2,85,24,2,60,0,0
20220605221502,1,80,18,1,0,0,0
20220605221502,2,80,20,2,0,0,0
20220605221506,1,71,19,2,0,0,0
20220605221539,1,85,19,1,60,0,0
20220605221546,1,30,18,1,0,0,0
20220605221546,2,32,21,2,0,0,0
20220605221552,1,78,18,2,0,0,0
20220605221552,2,80,20,1,0,0,0
20220605221555,1,25,19,2,0,0,0
20220605221556,1,50,18,2,0,0,0
20220605221556,2,21,22,2,0,0,0
20220605221556,3,85,24,1,60,0,0
20220605221559,1,85,18,2,60,0,0
20220605221559,2,85,20,1,60,0,0
20220605221565,1,65,18,2,0,0,0
20220605221565,2,40,22,1,0,0,0
20220605221575,1,53,18,1,0,0,0
20220605221575,2,48,20,2,0,0,0
20220605221575,3,17,22,1,0,0,0
20220605221575,4,14,22,2,0,0,0
20220605221575,5,11,22,1,0,0,0
20220605221581,1,61,18,2,0,0,0
20220605221581,2,66,20,1,0,0,0
20220605221589,1,25,19,1,0,0,0
20220605221589,2,23,21,2,0,0,0
20220605221593,1,57,19,2,0,0,0
20220605221594,1,68,18,1,0,0,0
20220605221594,2,67,20,2,0,0,0
20220605221606,1,65,19,2,0,0,0
20220605221607,1,42,19,1,0,0,0
20220605221613,1,32,19,1,0,0,0
20220605221626,1,78,18,2,0,0,0
20220605221626,2,80,20,1,0,0,0
20220605221638,1,67,18,2,0,0,0
20220605221638,2,36,26,1,0,0,0
20220605221638,3,35,22,2,0,0,0
20220605221638,4,75,20,1,0,0,0
20220605221643,1,36,19,1,0,0,0
20220605221652,1,17,18,1,0,0,0
20220605221652,2,37,24,2,0,0,0
20220605221652,3,47,24,1,0,0,0
20220605221652,4,23,25,1,0,0,0
20220605221652,5,14,25,2,0,0,0
20220605221654,1,66,18,1,0,0,0
20220605221654,2,44,20,2,0,0,0
20220605221655,1,77,19,2,0,0,0
20220605221657,1,33,18,1,0,0,0
20220605221657,2,31,20,2,0,0,0
20220605221657,3,1,22,2,0,0,0
20220605221667,1,31,18,1,0,0,0
20220605221667,2,27,20,2,0,0,0
20220605221674,1,57,19,2,0,0,0
20220605221675,1,62,19,2,0,0,0
20220605221677,1,75,18,2,0,0,0
20220605221677,2,85,20,1,60,0,0
20220605221681,1,40,18,2,0,0,0
20220605221681,2,38,20,1,0,0,0
20220605221681,3,9,22,1,0,0,0
20220605221681,4,7,22,1,0,0,0
20220605221681,5,5,22,2,0,0,0
20220605221683,1,66,19,2,0,0,0
20220605221687,1,31,19,1,0,0,0
20220605221687,2,24,28,1,0,0,0
20220605221687,3,23,28,2,0,0,0
20220605221687,5,23,28,1,0,0,0
20220605221703,1,70,19,2,0,0,0
20220605221705,1,71,18,1,0,0,0
20220605221705,2,69,20,2,0,0,0
20220605221725,1,63,19,1,0,0,0
20220605221727,1,59,19,1,0,0,0
20220605221728,1,64,18,2,0,0,0
20220605221728,2,37,22,1,0,0,0
20220605221732,1,76,19,1,0,0,0
20220605221740,1,75,19,2,0,0,0
20220605221741,1,28,18,1,0,0,0
20220605221741,2,28,20,2,0,0,0
20220605221743,1,62,18,2,0,0,0
20220605221743,2,59,20,1,0,0,0
20220605221749,1,40,19,2,0,0,0
20220605221749,2,43,21,1,0,0,0
20220605221754,1,57,19,2,0,0,0
20220605221756,1,31,18,2,0,0,0
20220605221756,2,31,20,1,0,0,0
20220605221756,3,13,22,2,0,0,0
20220605221756,4,10,22,2,0,0,0
20220605221756,5,4,22,2,0,0,0
20220605221757,1,25,18,2,0,0,0
20220605221757,2,50,24,2,0,0,0
20220605221757,4,29,25,2,0,0,0
20220605221761,1,79,19,1,0,0,0
20220605221762,1,47,18,2,0,0,0
20220605221762,2,41,21,1,0,0,0
20220605221762,3,14,30,1,0,0,0
20220605221764,1,45,18,1,0,0,0
20220605221764,2,41,20,2,0,0,0
20220605221764,3,12,22,2,0,0,0
20220605221764,4,9,22,1,0,0,0
20220605221764,5,7,22,2,0,0,0
20220605221771,1,47,18,1,0,0,0
20220605221771,2,47,20,2,0,0,0
20220605221771,3,15,22,1,0,0,0
20220605221771,4,16,22,1,0,0,0
20220605221771,5,11,22,1,0,0,0
20220605221771,6,6,22,2,0,0,0
20220605221773,1,39,18,1,0,0,0
20220605221773,2,37,20,2,0,0,0
20220605221773,3,1,22,1,0,0,0
20220605221773,4,1,22,1,0,0,0
20220605221777,1,60,18,2,0,0,0
20220605221777,2,63,20,1,0,0,0
20220605221778,1,53,18,1,0,0,0
20220605221778,2,52,20,2,0,0,0
20220605221778,3,17,22,1,0,0,0
20220605221784,1,67,18,2,0,0,0
20220605221784,2,80,20,1,0,0,0
20220605221797,1,31,19,1,0,0,0
20220605221798,1,61,18,1,0,0,0
20220605221798,2,44,20,2,0,0,0
20220605221798,3,11,22,2,0,0,0
20220605221805,1,45,18,1,0,0,0
20220605221805,2,41,20,2,0,0,0
20220605221805,3,5,22,2,0,0,0
20220605221805,4,3,22,1,0,0,0
20220605221813,1,38,18,2,0,0,0
20220605221813,2,14,22,2,0,0,0
20220605221813,3,10,22,2,0,0,0
20220605221820,1,34,18,1,0,0,0
20220605221820,2,34,20,2,0,0,0
20220605221820,3,10,22,2,0,0,0
20220605221820,4,8,22,1,0,0,0
20220605221820,5,6,22,2,0,0,0
20220605221820,6,2,22,2,0,0,0
20220605221838,1,68,19,1,0,0,0
20220605221844,1,49,18,2,0,0,0
20220605221844,2,58,20,1,0,0,0
20220605221846,1,62,19,2,0,0,0
20220605221850,1,32,18,1,0,0,0
20220605221850,2,31,20,2,0,0,0
20220605221850,3,1,22,2,0,0,0
20220605221853,1,59,18,2,0,0,0
20220605221853,2,67,20,1,0,0,0
20220605221855,1,49,18,2,0,0,0
20220605221855,2,17,22,2,0,0,0
20220605221868,1,31,18,2,0,0,0
20220605221868,2,45,20,1,0,0,0
20220605221868,3,15,22,1,0,0,0
20220605221868,5,10,22,1,0,0,0
20220605221877,1,45,18,1,0,0,0
20220605221877,2,44,20,2,0,0,0
20220605221877,3,14,22,2,0,0,0
20220605221877,4,12,22,2,0,0,0
20220605221877,5,10,22,2,0,0,0
20220605221877,6,7,22,2,0,0,0
20220605221883,1,35,18,1,0,0,0
20220605221883,2,36,20,2,0,0,0
20220605221883,3,12,22,2,0,0,0
20220605221883,4,1,22,2,0,0,0
20220605221884,1,63,19,2,0,0,0
20220605221887,1,68,19,2,0,0,0
20220605221888,1,28,18,2,0,0,0
20220605221888,2,31,20,1,0,0,0
20220605221888,3,3,22,1,0,0,0
20220605221891,1,31,18,2,0,0,0
20220605221891,2,6,22,1,0,0,0
20220605221891,3,4,22,2,0,0,0
20220605221891,4,30,21,1,0,0,0
20220605221893,1,80,19,1,0,0,0
20220605221895,1,75,19,2,0,0,0
20220605221905,1,57,19,2,0,0,0
20220605221910,1,68,19,2,0,0,0
20220605221912,1,71,18,1,0,0,0
20220605221912,2,68,20,2,0,0,0
20220605221917,1,60,19,2,0,0,0
20220605221923,1,41,18,1,0,0,0
20220605221923,2,36,20,2,0,0,0
20220605221923,3,4,22,2,0,0,0
20220605221923,4,0,22,2,0,0,0
20220605221933,1,63,18,1,0,0,0
20220605221933,2,66,20,2,0,0,0
20220605221936,1,37,18,2,0,0,0
20220605221936,2,34,20,1,0,0,0
20220605221942,1,63,18,2,0,0,0
20220605221942,2,58,20,1,0,0,0
20220605221959,1,63,18,2,0,0,0
20220605221959,2,24,22,1,0,0,0
20220605221960,1,48,18,2,0,0,0
20220605221960,2,49,20,1,0,0,0
20220605221960,3,13,22,1,0,0,0
20220605221960,4,47,25,2,0,0,0
20220605221962,1,25,19,2,0,0,0
20220605221968,1,36,18,2,0,0,0
20220605221968,2,38,20,1,0,0,0
20220605221968,3,18,22,1,0,0,0
20220605221968,4,14,22,2,0,0,0
20220605221968,5,11,22,1,0,0,0
20220605221968,6,6,22,1,0,0,0
20220605221969,1,54,19,1,0,0,0
20220605221973,1,60,18,2,0,0,0
20220605221973,2,63,20,1,0,0,0
20220605221976,1,24,18,2,0,0,0
20220605221976,2,27,20,1,0,0,0
20220605221985,1,49,19,1,0,0,0
20220605221991,1,73,19,2,0,0,0
20220605221992,1,48,19,1,0,0,0
20220605221993,1,31,18,2,0,0,0
20220605221993,2,4,22,1,0,0,0
20220605221993,3,3,22,1,0,0,0
20220605221994,1,35,18,1,0,0,0
20220605221994,2,32,20,2,0,0,0
20220605221994,3,0,22,1,0,0,0
20220605221995,1,44,18,2,0,0,0
20220605221995,2,45,20,1,0,0,0
20220605221995,3,16,22,2,0,0,0
20220605221995,4,11,22,1,0,0,0
20220605222004,1,85,19,2,60,0,0
20220605222006,1,38,18,2,0,0,0
20220605222006,2,41,20,1,0,0,0
20220605222006,3,10,22,2,0,0,0
20220605222006,4,6,22,2,0,0,0
20220605222006,5,11,22,1,0,0,0
20220605222009,1,56,18,1,0,0,0
20220605222009,2,55,20,2,0,0,0
20220605222009,4,13,22,2,0,0,0
20220605222011,1,63,18,1,0,0,0
20220605222011,2,57,20,2,0,0,0
20220605222017,1,25,19,2,0,0,0
20220605222027,1,41,18,2,0,0,0
20220605222027,2,46,20,1,0,0,0
20220605222027,3,9,22,2,0,0,0
20220605222027,4,8,22,1,0,0,0
20220605222029,1,65,19,1,0,0,0
20220605222031,1,52,18,1,0,0,0
20220605222031,2,69,20,2,0,0,0
20220605222034,1,49,18,2,0,0,0
20220605222034,2,47,20,1,0,0,0
20220605222034,3,22,22,2,0,0,0
20220605222046,1,23,19,2,0,0,0
20220605222046,2,22,20,1,0,0,0
20220605222049,1,43,18,1,0,0,0
20220605222049,2,41,20,2,0,0,0
20220605222049,3,10,22,2,0,0,0
20220605222049,4,8,22,1,0,0,0
20220605222050,1,67,19,1,0,0,0
20220605222062,1,47,18,2,0,0,0
20220605222062,2,22,22,2,0,0,0
20220605222065,1,72,19,2,0,0,0
20220605222067,1,43,18,1,0,0,0
20220605222067,2,35,20,2,0,0,0
20220605222070,1,50,18,1,0,0,0
20220605222070,2,51,21,2,0,0,0
20220605222070,3,14,22,1,0,0,0
20220605222070,4,14,22,2,0,0,0
20220605222074,1,65,18,2,0,0,0
20220605222074,2,72,20,1,0,0,0
20220605222075,1,75,19,2,0,0,0
20220605222080,1,49,18,2,0,0,0
20220605222080,2,19,22,2,0,0,0
20220605222080,3,16,22,2,0,0,0
20220605222080,4,15,22,2,0,0,0
20220605222080,5,10,22,2,0,0,0
20220605222083,1,76,18,2,0,0,0
20220605222083,2,75,20,1,0,0,0
20220605222086,1,80,19,2,0,0,0
20220605222094,1,47,18,1,0,0,0
20220605222094,2,20,22,2,0,0,0
20220605222094,3,16,40,2,0,0,0
20220605222094,4,7,40,1,0,0,0
20220605222103,1,68,19,1,0,0,0
20220605222105,1,56,19,2,0,0,0
20220605222106,1,80,18,1,0,0,0
20220605222106,2,66,20,2,0,0,0
20220605222108,1,34,19,2,0,0,0
20220605222115,1,24,18,2,0,0,0
20220605222115,2,33,28,1,0,0,0
20220605222116,1,30,18,1,0,0,0
20220605222116,2,32,20,2,0,0,0
20220605222116,3,7,22,1,0,0,0
20220605222116,4,5,22,2,0,0,0
20220605222116,5,3,22,2,0,0,0
20220605222129,1,26,19,2,0,0,0
20220605222129,2,26,28,2,0,0,0
20220605222129,3,24,28,2,0,0,0
20220605222132,1,33,18,1,0,0,0
20220605222132,2,9,22,2,0,0,0
20220605222132,3,5,22,2,0,0,0
20220605222132,4,2,22,2,0,0,0
20220605222137,1,34,18,1,0,0,0
20220605222137,2,35,20,2,0,0,0
20220605222147,1,58,18,2,0,0,0
20220605222147,2,69,20,1,0,0,0
20220605222148,1,33,18,2,0,0,0
20220605222148,2,33,20,1,0,0,0
20220605222148,3,3,22,2,0,0,0
20220605222148,4,0,22,1,0,0,0
20220605222149,1,39,18,2,0,0,0
20220605222149,2,37,28,1,0,0,0
20220605222159,1,59,18,2,0,0,0
20220605222159,2,6,22,2,0,0,0
20220605222159,3,85,24,1,60,0,0
20220605222160,1,56,18,1,0,0,0
20220605222160,2,55,20,2,0,0,0
20220605222160,3,18,22,2,0,0,0
